link_id,onstreet,longitude,latitude,direction,postmile,affected_numberof_lanes
717836,I-605,-118.08325,33.830203,0,1.68,4
717838,I-605,-118.085258,33.833358,1,1.85,4
717839,I-605,-118.084647,33.832808,0,1.85,4
717842,I-605,-118.087998,33.838144,1,2.28,4
717843,I-605,-118.092196,33.845416,1,2.79,4
717844,I-605,-118.092511,33.846451,0,2.93,4
717846,I-605,-118.093342,33.847616,1,2.93,4
717848,I-605,-118.105152,33.90839,1,7.2,4
717851,I-605,-118.096302,33.859586,0,3.82,4
717853,I-605,-118.09656,33.859672,1,3.83,4
717858,I-605,-118.104214,33.886606,0,5.77,5
717862,I-605,-118.104567,33.888477,1,5.88,5
717863,I-605,-118.104401,33.889783,0,5.92,5
717864,I-605,-118.104824,33.909956,0,7.33,5
717867,I-605,-118.105227,33.900078,1,6.72,5
717871,I-605,-118.105336,33.903053,1,6.84,5
717872,I-605,-118.104609,33.922074,1,8.34,4
717875,I-605,-118.103733,33.925623,0,8.5,5
717879,I-605,-118.095778,33.942558,0,9.75,4
717881,I-605,-118.09101,33.951045,0,10.4,4
717884,I-605,-118.091418,33.950848,1,10.36,4
717885,I-605,-118.087174,33.95833,1,10.91,4
717887,I-605,-118.083827,33.966382,1,11.51,4
717888,I-605,-118.083579,33.966218,0,11.51,4
717893,I-605,-118.080121,33.973275,0,11.99,4
717894,I-605,-118.080505,33.973006,1,11.96,4
717897,I-605,-118.076314,33.980113,0,12.48,4
717898,I-605,-118.076486,33.980214,1,12.57,4
717906,I-605,-118.069614,33.991311,0,13.48,4
717907,I-605,-118.069695,33.992068,1,13.48,4
759685,I-5,-118.796202,34.707982,0,78.1,4
759700,I-5,-118.195461,34.020964,1,15.14,5
759707,I-5,-118.205159,34.025139,1,15.77,5
759747,I-5,-118.292263,34.159374,1,27.2,5
759762,I-5,-118.302426,34.168772,1,28.2,4
759772,I-5,-118.305395,34.171145,1,28.3,4
759822,I-5,-118.448843,34.272135,1,39.78,5
759834,I-5,-118.451909,34.275969,0,40.17,3
759835,I-5,-118.452055,34.275832,1,40.17,5
759844,I-5,-118.451283,34.275077,1,40,5
759850,I-5,-118.453586,34.277311,1,40.31,3
759870,I-5,-118.555259,34.361977,1,48.8,4
759888,I-5,-118.565275,34.377946,1,50,4
759900,I-5,-118.566768,34.380471,1,50.3,4
759906,I-5,-118.576938,34.409321,1,52.49,4
759914,I-5,-118.582922,34.422224,1,53.4,4
759927,I-5,-118.616174,34.455876,1,56.47,4
759933,I-5,-118.624612,34.496657,1,59.5,4
759980,SR-91,-118.054907,33.869549,2,19.41,4
760002,SR-101,-118.639836,34.158626,0,27.51,4
760013,SR-101,-118.430485,34.155526,1,14.7,5
760024,SR-101,-118.46483,34.159305,1,16.7,6
760046,I-105,-118.38878,33.930946,2,0.9,3
760063,I-105,-118.370315,33.930097,2,1.8,3
760074,I-105,-118.350008,33.932728,2,3.1,4
760080,I-105,-118.343776,33.929461,2,3.6,3
760101,I-105,-118.327714,33.924983,2,4.6,3
760112,I-105,-118.322296,33.925223,2,4.9,4
760167,I-105,-118.276885,33.92838,2,7.56,3
760196,I-105,-118.24075,33.928253,2,9.7,3
760226,I-105,-118.210613,33.925029,2,11.7,3
760236,I-105,-118.205524,33.922795,2,11.9,3
760283,I-105,-118.15728,33.912023,2,14.8,3
760301,I-105,-118.14122,33.912967,2,15.6,3
760315,I-105,-118.138695,33.912929,2,15.9,4
760330,I-105,-118.124157,33.913084,2,16.8,3
760349,I-105,-118.102826,33.914049,2,18.13,2
760358,I-105,-118.106398,33.914006,3,17.9,2
760375,I-105,-118.126667,33.913446,3,16.5,4
760384,I-105,-118.136073,33.913381,3,16,3
760440,I-105,-118.328698,33.925311,3,4.5,4
718493,I-710,-118.181281,33.908464,1,15.3,4
716971,I-5,-118.303024,34.16948,0,28.4,4
716973,I-5,-118.305607,34.171773,0,28.45,4
773473,SR-60,-117.94433,34.00064,2,17,4
716016,I-5,-118.588591,34.431272,1,54.2,4
770089,I-210,-118.330876,34.260699,2,11,4
716983,I-5,-118.339171,34.200565,1,31.42,4
772953,I-210,-117.853859,34.117514,2,42.6,4
772954,I-210,-117.853858,34.117734,3,42.6,4
819448,210,-117.420999,34.135975,2,15.73,3
764937,SR-101,-119.008586,34.214163,1,12.32,3
764941,I-10,-118.222565,34.053592,3,0.18,3
770979,SR-118,-118.866112,34.280641,3,17.91,1
770980,SR-101,-119.48016,34.378022,1,43.62,1
770983,SR-118,-118.930855,34.273813,3,14.5,1
770988,SR-101,-119.448,34.362252,1,40.6,1
772597,SR-101,-118.504946,34.171093,1,19.8,5
772609,SR-101,-118.562818,34.173503,0,22.7,5
770881,SR-118,-119.109105,34.25596,2,4.5,1
718144,SR-101,-118.611594,34.169554,1,25.67,4
718146,SR-101,-118.638568,34.158937,1,27.26,4
769372,SR-101,-118.317302,34.102704,0,6.5,4
771074,SR-126,-119.08676,34.334344,3,10.38,1
771077,SR-126,-119.061378,34.349409,3,12.04,1
716146,I-10,-117.935267,34.072511,3,34.9,5
717968,I-710,-118.190619,33.884571,0,13.29,3
718247,I-405,-118.215649,33.825314,1,8.05,4
773647,I-10,-118.351897,34.034324,3,10.4,4
773535,SR-60,-117.878749,33.994904,2,21,4
770730,SR-33,-119.299951,34.303719,0,1.63,1
716907,I-5,-118.05937,33.900699,1,3.28,3
715898,I-5,-118.021304,33.879966,1,0.71,3
715915,I-5,-118.085373,33.925126,0,5.5,3
715916,I-5,-118.085518,33.925031,1,5.5,4
715918,I-5,-118.091485,33.933812,0,6.2,3
715920,I-5,-118.09497,33.938634,1,6.64,4
715929,I-5,-118.122585,33.970242,1,9.5,4
715930,I-5,-118.122376,33.970282,0,9.5,4
715933,I-5,-118.128692,33.979814,0,10.33,4
801523,91,-117.431976,33.920202,2,14.83,4
806574,10,-117.595214,34.067761,3,7.19,4
801502,91,-117.48916,33.896876,2,11.33,3
822370,91,-117.616757,33.881349,2,3.69,4
770956,SR-101,-119.397853,34.330165,1,37.9,1
770971,SR-101,-119.465569,34.375726,1,43.5,1
770995,SR-118,-119.108196,34.257288,3,5,1
771009,SR-101,-119.311585,34.281224,1,30.94,1
771040,SR-126,-118.710693,34.401737,2,34.24,1
773221,SR-60,-118.131713,34.033171,3,5.42,4
773246,SR-60,-118.109204,34.034045,3,8.2,5
773257,SR-60,-118.168849,34.0359,3,3.4,4
773274,SR-60,-118.159708,34.036434,2,3.8,6
773342,SR-60,-118.083959,34.03816,2,8.2,5
765920,SR-118,-118.614856,34.276681,2,1.1,4
771119,SR-126,-119.234302,34.266867,3,0,1
773437,SR-60,-117.852811,33.999217,3,22.5,4
765976,SR-118,-118.596569,34.27463,3,2.2,5
771350,SR-23,-118.85071,34.218124,1,6.47,3
766185,SR-118,-118.441118,34.266997,2,11.6,3
766209,SR-91,-118.096447,33.876275,2,17.37,5
768598,I-10,-118.290383,34.037043,3,13.95,5
771453,SR-23,-118.863347,34.282144,1,11.21,2
771636,I-210,-118.32293,34.251377,2,11.85,4
773798,I-605,-117.968501,34.122324,1,25,4
773880,SR-134,-118.3484,34.153674,2,2,4
769701,I-210,-117.969223,34.135404,2,35.8,4
768898,SR-91,-118.125734,33.876028,2,15.54,5
768969,I-405,-118.433107,34.030845,0,29.5,4
771667,I-110,-118.233877,34.073135,0,25.08,4
771690,SR-118,-118.457196,34.265728,2,10.8,6
718041,I-110,-118.281181,34.009414,1,19.37,5
718050,SR-57,-117.822725,34.108495,1,10.82,4
718051,SR-57,-117.820921,34.105611,0,10.62,4
718054,SR-57,-117.81554,34.07937,1,8.76,5
718072,SR-2,-118.225695,34.149102,3,18.92,4
718143,SR-101,-118.60667,34.170708,1,25.39,4
716409,I-105,-118.361416,33.931789,3,2.6,3
716427,I-105,-118.27389,33.927833,2,7.8,3
716428,I-105,-118.27393,33.9284,3,7.8,3
718151,I-710,-118.178709,33.930705,0,16.9,4
716450,I-105,-118.194549,33.918301,3,12.6,4
716481,I-110,-118.285019,33.867666,1,9.36,3
718258,I-405,-118.280062,33.852856,1,12.57,5
718290,I-405,-118.394402,33.981637,1,25.41,5
718291,I-405,-118.39423,33.981743,0,25.41,5
718297,I-405,-118.430039,34.026694,1,29.16,4
718321,I-710,-118.173468,34.019076,1,23.47,4
1208789,73,-117.691133,33.560059,0,2,3
1208809,73,-117.685081,33.557764,1,1.64,3
1208886,73,-117.684956,33.558149,0,1.64,3
1208941,73,-117.691305,33.55977,1,2,4
1208942,73,-117.693683,33.562479,0,2.31,3
1208943,73,-117.694009,33.562338,1,2.31,4
1208945,73,-117.696092,33.565227,1,2.52,4
1209020,73,-117.705351,33.573145,0,3.6,3
1209059,405,-117.7864,33.662245,0,3.08,4
1209092,405,-117.757351,33.651302,0,1.34,5
1209161,405,-117.764536,33.652047,1,1.7,4
1209162,405,-117.764463,33.652443,0,1.7,4
1209176,405,-117.771085,33.65418,0,2.12,5
1209178,405,-117.771294,33.653782,1,2.12,5
1209189,405,-117.78653,33.661854,1,3.08,4
1209204,405,-117.864157,33.686098,0,8.03,6
1209217,405,-117.90161,33.687577,1,10.25,5
1209241,405,-117.929843,33.69337,1,11.93,6
1209243,405,-117.929736,33.693606,0,11.93,5
1209259,405,-117.945364,33.70008,0,12.93,5
1209261,405,-117.945545,33.69993,1,12.93,5
1209274,405,-117.962835,33.7126,0,14.31,4
1209289,405,-117.980626,33.726518,1,15.64,4
1209304,405,-118.015268,33.753281,1,18.42,4
1209306,405,-118.015087,33.753465,0,18.42,4
1209319,405,-118.029497,33.765158,1,19.41,4
1209321,405,-118.029264,33.765359,0,19.41,4
1209334,405,-118.036233,33.771156,0,20.1,4
1209336,405,-118.036682,33.771137,1,20.1,4
1209353,405,-118.055821,33.774447,0,21.33,6
1209355,405,-118.05586,33.774115,1,21.33,6
1209372,405,-118.06444,33.774532,0,21.68,6
1209452,405,-117.996649,33.737745,1,17.22,5
1209454,405,-117.996434,33.737862,0,17.22,4
1209531,241,-117.598332,33.632881,0,17.8,2
1209542,241,-117.598956,33.637067,0,18.08,2
1209548,241,-117.600747,33.63913,1,18.3,2
1209567,241,-117.683968,33.688076,0,24.16,3
1209568,241,-117.684431,33.68772,1,24.16,3
1209577,241,-117.605588,33.647996,0,18.8,3
1209585,241,-117.611369,33.652289,0,19.3,2
1209586,241,-117.611536,33.651728,1,19.3,2
1209594,241,-117.62102,33.653694,1,19.76,2
1209598,241,-117.620804,33.654277,0,19.76,2
1209606,241,-117.629579,33.657052,0,20.13,2
1209614,241,-117.638958,33.66258,0,20.54,3
1209621,241,-117.666639,33.673711,0,22.81,4
1209622,241,-117.666953,33.673299,1,22.81,3
1209632,241,-117.672901,33.676411,1,23.2,3
1209634,241,-117.672432,33.676711,0,23.2,2
1209644,241,-117.677375,33.683833,0,23.54,3
1209646,241,-117.67792,33.683384,1,23.54,3
1209652,241,-117.647686,33.666238,0,21.61,2
1209669,241,-117.652969,33.668345,0,21.93,2
1209674,241,-117.653223,33.66782,1,22.02,2
767896,I-210,-117.773272,34.119505,2,47.5,3
767898,I-210,-117.773535,34.119808,3,47.5,3
767910,I-210,-117.762765,34.11965,3,47.9,3
767925,I-210,-117.760684,34.119371,2,48.2,3
767940,I-210,-117.74816,34.120115,3,48.8,4
767942,I-210,-117.748128,34.119868,2,48.8,4
767955,I-210,-117.737421,34.120433,3,49.6,3
767970,I-210,-117.735869,34.120254,2,49.68,4
767984,I-210,-117.728006,34.120044,2,50,4
767986,I-210,-117.728137,34.120319,3,50,3
767998,I-210,-117.719712,34.120162,2,50.46,4
768000,I-210,-117.719481,34.120217,3,50.46,3
768012,I-210,-117.708082,34.120162,2,51,4
768014,I-210,-117.70795,34.120189,3,51,3
768026,I-210,-117.705538,34.120156,2,51.5,4
768028,I-210,-117.705538,34.120239,3,51.5,3
768041,I-210,-117.69647,34.121389,2,51.85,4
768055,I-210,-117.696333,34.12154,3,51.94,3
768066,SR-101,-118.374798,34.151177,1,11.53,6
768138,I-5,-118.560943,34.371829,0,49.5,4
768174,I-10,-118.001639,34.065008,3,31.3,4
768202,SR-2,-118.224939,34.150807,2,18.9,4
768222,SR-91,-118.059961,33.873221,3,19.5,4
768223,SR-91,-118.060141,33.873028,2,19.5,4
768230,SR-2,-118.218933,34.204704,3,22.63,1
768238,SR-2,-118.218238,34.20465,2,22.63,2
768253,SR-101,-118.725273,34.138124,0,32.9,4
768265,SR-101,-118.725271,34.137931,1,32.86,4
768283,I-210,-118.455658,34.32344,2,2.1,3
768297,I-210,-118.477151,34.323,2,1,3
768328,I-10,-117.752923,34.073466,2,45.62,4
768339,I-10,-117.748889,34.075354,3,46.01,4
768349,I-10,-117.73973,34.079099,3,46.57,4
768444,SR-60,-118.138776,34.032971,2,4.94,5
768469,SR-101,-118.359925,34.135834,0,10.04,5
768477,SR-101,-118.379439,34.154158,1,11.98,3
768523,I-5,-118.128858,33.979701,1,10.33,4
768584,I-10,-118.393001,34.029663,2,7.8,4
768626,I-405,-118.473147,34.236017,1,44.87,4
768643,I-405,-118.407138,33.998098,0,26.84,5
768655,I-5,-118.435573,34.257399,0,38.55,7
768664,I-5,-118.432846,34.254854,0,38.34,6
768682,I-5,-118.427459,34.249679,0,37.84,5
768701,I-5,-118.508015,34.333207,1,45.6,2
768779,SR-57,-117.821242,34.105599,1,10.6,4
768907,SR-91,-118.124515,33.876331,3,15.76,4
768968,I-405,-118.433239,34.030899,1,29.5,4
768978,I-710,-118.172749,34.02232,0,23.71,5
768984,I-710,-118.17801,33.919982,0,16.5,5
769029,I-5,-118.593545,34.435864,0,54.7,5
769030,I-5,-118.593609,34.435589,1,54.7,5
769061,SR-57,-117.850528,33.96602,0,1.82,4
769068,SR-57,-117.841727,33.981095,0,3.05,4
769090,I-5,-118.571265,34.393434,1,51.4,4
769091,I-5,-118.570834,34.393463,0,51.4,4
769097,I-10,-118.262312,34.032161,3,15.78,4
769105,I-10,-118.252761,34.027895,3,16.21,5
769118,I-10,-118.231902,34.027772,3,17.57,5
769136,I-210,-117.790484,34.119976,3,46.46,3
769150,I-210,-117.78599,34.120188,3,46.65,3
769195,I-405,-118.290394,33.859312,1,13.31,4
769228,I-405,-118.369156,33.958678,0,22.34,4
769279,SR-71,-117.751677,34.026035,0,2.73,3
1216039,241,-117.598479,33.63308,0,17.9,2
1216040,241,-117.599056,33.633068,1,17.9,2
760693,SR-118,-118.842914,34.293837,2,19.9,2
760706,SR-118,-118.634272,34.26916,3,32.53,4
760718,SR-118,-118.690329,34.281441,2,28.98,4
760738,SR-118,-118.71467,34.281767,2,27.48,4
760746,SR-118,-118.71934,34.282096,2,27.29,4
760756,SR-118,-118.739989,34.282232,2,25.98,3
760765,SR-118,-118.745331,34.2822,2,25.78,3
760774,SR-118,-118.757398,34.282151,2,24.97,3
760782,SR-118,-118.763599,34.282112,2,24.78,3
760794,SR-118,-118.775268,34.282117,2,23.97,3
760801,SR-118,-118.780991,34.282054,2,23.78,3
760812,SR-118,-118.79465,34.285588,2,22.93,2
760814,SR-118,-118.792493,34.284439,2,23.18,2
764910,SR-101,-118.938044,34.188954,0,7.86,3
764915,SR-101,-118.940303,34.189898,0,8.06,4
764921,SR-101,-118.983879,34.205152,0,10.81,3
764927,SR-101,-118.9839,34.20494,1,10.82,4
764932,SR-101,-119.006596,34.213712,0,12.27,3
764949,SR-101,-118.346843,34.12881,0,9.21,5
764958,SR-101,-118.739023,34.143325,0,33.77,4
764963,SR-101,-118.762559,34.14633,0,34.98,4
765098,I-10,-118.178148,34.058352,2,20.66,4
765101,SR-101,-118.802905,34.148762,0,37.48,4
765106,SR-101,-118.911901,34.183711,1,6.22,3
765150,SR-101,-118.824038,34.156782,1,0.48,5
765153,I-405,-118.368644,33.947331,1,22.4,4
765164,SR-101,-118.289109,34.078978,0,4.2,4
765171,I-405,-118.468959,34.167886,1,40,4
765176,SR-101,-118.351354,34.132864,0,9.66,5
765273,I-405,-118.474371,34.18949,1,41.48,4
765444,SR-101,-118.655652,34.152069,1,28.42,4
765451,I-10,-118.149699,34.068955,2,22.4,4
765456,SR-60,-117.773264,34.024731,3,27.87,4
765461,SR-60,-117.733261,34.025086,3,30.19,4
765467,SR-91,-118.148942,33.876957,2,14.21,5
765472,SR-101,-118.805839,34.149705,0,37.7,4
765476,I-105,-118.27758,33.92845,2,7.55,3
765477,I-210,-117.905889,34.120536,2,39.64,4
765486,I-210,-117.891353,34.120741,2,40.56,4
765501,I-605,-117.993251,34.090343,1,21.95,4
765506,I-10,-118.451568,34.027636,2,4.5,4
765591,SR-91,-118.260729,33.873613,3,7.81,4
765922,SR-118,-118.614891,34.276929,3,1.1,4
765941,SR-118,-118.579512,34.273311,2,3.2,4
765943,SR-118,-118.579514,34.273586,3,3.2,4
765958,SR-118,-118.546879,34.273957,2,5.2,4
765960,SR-118,-118.547079,34.274204,3,5.2,5
765978,SR-118,-118.596405,34.274878,2,2.2,5
765993,SR-118,-118.561007,34.273013,3,4.2,5
765995,SR-118,-118.561038,34.272711,2,4.2,5
766027,SR-118,-118.518703,34.278176,3,6.9,5
766029,SR-118,-118.518701,34.277846,2,6.9,4
766044,SR-118,-118.511055,34.278016,3,7.4,5
766060,SR-118,-118.476261,34.265847,3,9.5,4
766062,SR-118,-118.476197,34.266095,2,9.5,4
766096,SR-118,-118.46213,34.266067,3,10.3,4
766110,SR-118,-118.435498,34.268391,3,11.8,4
766112,SR-118,-118.435497,34.268089,2,11.8,4
766124,SR-118,-118.467657,34.266073,3,10.6,4
766138,SR-118,-118.465637,34.265806,2,10,6
766167,SR-118,-118.431373,34.270797,3,12.3,4
766170,SR-118,-118.462128,34.265765,2,10.3,6
766184,SR-118,-118.441351,34.267326,3,11.6,4
766211,SR-91,-118.09737,33.876494,3,17.37,3
766336,I-110,-118.284746,33.854757,0,8.66,3
766337,I-110,-118.284976,33.854736,1,8.66,3
766493,I-405,-118.26973,33.845428,1,11.82,5
770827,SR-101,-118.986217,34.205086,1,10.74,1
770890,SR-101,-118.850096,34.174023,1,3.08,1
770901,SR-101,-118.934419,34.187169,1,7.88,1
770923,SR-101,-119.194388,34.244074,1,23,1
770950,SR-101,-119.422213,34.346425,1,39.4,1
1216068,241,-117.678228,33.683655,1,23.65,3
1204538,5,-117.675136,33.596807,1,16.3,4
1211708,133,-117.731587,33.700938,1,12.03,3
1203050,55,-117.897706,33.663221,1,3.59,4
1210552,73,-117.838707,33.629601,1,12.5,4
1210560,73,-117.724851,33.5827,0,4.7,4
1201719,405,-117.9723,33.720185,1,14.93,4
1202590,22,-118.035198,33.774297,2,1.07,3
1203922,91,-117.853647,33.848294,2,11.11,3
1211296,241,-117.72022,33.719047,0,27.43,2
1211343,241,-117.717382,33.739859,0,28.97,3
1211693,133,-117.72936,33.703383,1,12.4,4
1210488,73,-117.710152,33.575381,0,3.7,5
1211335,241,-117.71775,33.736445,1,28.73,2
1201853,405,-118.006607,33.74637,0,17.69,4
1210573,73,-117.727318,33.584869,0,4.95,4
1210602,73,-117.755085,33.591655,1,6.59,3
1204193,5,-117.598153,33.404991,1,0.63,4
1212311,261,-117.78896,33.721076,1,0.9,2
1212348,261,-117.772525,33.734772,1,2.24,1
1204816,5,-117.755668,33.67083,1,23.5,6
1210618,73,-117.762179,33.5955,0,7.2,4
1210648,73,-117.784208,33.604383,1,8.3,4
1201558,405,-117.919593,33.689141,1,11.27,5
1211451,241,-117.724269,33.804524,0,34.72,4
1211075,5,-117.674544,33.475626,1,7.46,5
1211724,133,-117.741675,33.68983,0,11.33,2
1203506,91,-118.027397,33.856299,2,1,4
1211741,133,-117.749961,33.680734,1,10.71,3
1201222,405,-117.808466,33.665552,0,4.78,4
1204571,5,-117.689367,33.603991,0,17.43,5
1212479,73,-117.887565,33.675287,0,16.65,3
1210972,5,-117.660644,33.508305,1,10.1,5
1203561,91,-118.008828,33.855917,2,1.99,4
1201620,405,-117.950311,33.702111,1,13.07,5
1204559,5,-117.678308,33.599088,0,16.69,4
1216194,241,-117.745408,33.774346,0,32.39,2
1203665,91,-117.960753,33.853986,3,4.79,3
1201159,405,-117.779954,33.659158,0,2.81,5
1211528,241,-117.715911,33.824604,0,36.14,5
1203184,55,-117.849202,33.710967,0,8.12,4
772857,I-210,-117.949629,34.13188,2,37.1,4
772872,I-210,-117.943187,34.129514,2,37.5,4
772887,I-210,-117.923791,34.129147,2,38.5,4
772888,I-210,-117.923691,34.129366,3,38.5,4
770651,SR-23,-118.860026,34.277936,0,11.45,1
770652,SR-101,-118.84078,34.168208,0,1.63,1
770661,SR-101,-119.047437,34.218175,0,14.8,1
770713,SR-33,-119.302844,34.298109,0,1.57,1
770724,SR-101,-118.934091,34.187363,0,7.88,1
770735,SR-101,-119.151852,34.223903,0,20.95,1
770747,SR-33,-119.292271,34.33807,0,4.05,1
770780,SR-33,-119.293884,34.318184,1,2.65,1
772933,I-210,-117.860401,34.117164,3,42.3,4
1216187,241,-117.735926,33.768358,0,31.54,3
759602,I-5,-118.271781,34.121992,0,24.54,4
761500,I-405,-118.407366,33.998015,1,26.84,5
770790,SR-101,-119.410218,34.34052,0,38.8,1
759163,I-10,-118.494744,34.011345,2,1.6,2
764181,SR-118,-118.700665,34.281574,2,28.3,3
716994,I-5,-118.374427,34.225636,0,34.24,4
716996,I-5,-118.383274,34.226448,1,34.88,4
716997,I-5,-118.389056,34.227112,0,35.07,4
716999,I-5,-118.389107,34.226966,1,35.07,4
764590,I-405,-118.368469,33.931543,1,21.19,5
764081,SR-118,-118.789764,34.283086,2,23.4,3
716434,I-105,-118.262267,33.92777,3,8.4,4
771499,SR-23,-118.841186,34.238086,1,7.9,3
716078,I-10,-118.184174,34.055622,2,20.05,6
718221,I-405,-118.114029,33.801423,1,1.5,4
718223,I-405,-118.122925,33.802637,1,2.19,4
716719,I-405,-118.442407,34.04188,1,30.47,5
716720,I-405,-118.442242,34.04201,0,30.47,6
716733,I-405,-118.48158,34.110568,0,35.8,5
716738,I-405,-118.471263,34.139113,1,37.57,5
716760,I-605,-118.087776,33.838271,0,2.28,4
716775,I-605,-118.098707,33.865688,1,4.31,5
716776,I-605,-118.101291,33.872826,1,4.9,4
716778,I-605,-118.103865,33.880588,1,5.43,6
716784,I-605,-118.104667,33.894867,0,6.29,5
716788,I-605,-118.105016,33.905505,0,6.93,5
716797,I-605,-118.095963,33.942635,1,9.75,3
716800,I-605,-118.086923,33.958252,0,10.91,4
716810,I-605,-118.072262,33.985132,1,13,4
716819,I-605,-118.057666,34.009487,0,14.89,4
801277,10,-117.581349,34.067649,3,7.79,4
821217,15,-117.089638,34.835881,0,120.62,3
819051,10,-117.065724,34.004816,2,39.1,3
801387,60,-117.562738,34.025437,3,9.74,4
770793,SR-101,-119.465408,34.376031,0,43.48,1
770676,SR-101,-119.065115,34.219174,0,15.89,1
769467,SR-101,-118.396992,34.154514,0,12.9,5
769496,I-405,-118.400367,33.989602,0,26,4
769513,I-605,-118.09889,33.936533,0,9.3,3
769625,I-5,-118.059107,33.900755,0,3.28,3
759257,I-10,-118.483651,34.016144,2,2.33,3
769405,SR-101,-118.344817,34.126343,1,8.9,5
769444,SR-101,-118.439075,34.15555,1,15.3,5
769454,SR-60,-118.010517,34.02923,3,12.71,5
769702,I-210,-117.969223,34.135652,3,35.8,4
769722,I-210,-117.963704,34.13565,3,36,4
769744,I-210,-117.833632,34.121142,3,43.9,4
769758,I-210,-117.820352,34.120134,2,44.6,4
769772,I-210,-117.953891,34.133284,2,36.6,4
769788,I-210,-118.1806,34.188939,2,21.6,4
769806,I-210,-118.184419,34.19638,2,21,4
769807,I-210,-118.184254,34.196463,3,21,4
769819,I-210,-118.198033,34.205839,2,20,4
769831,I-210,-118.201012,34.206631,2,19.8,4
769847,I-210,-118.223511,34.209834,2,18.2,4
769866,I-210,-118.239477,34.218239,2,17.4,4
769867,I-210,-118.239312,34.21846,3,17.4,4
769880,I-210,-118.247262,34.222263,2,17,4
769895,I-210,-118.264358,34.230635,2,15.7,4
769911,I-210,-118.250047,34.224153,3,16.6,5
769926,I-210,-118.231128,34.213557,3,17.9,6
769941,I-210,-118.202369,34.206986,3,19.6,4
769953,I-210,-118.199921,34.206715,3,19.8,4
769984,I-210,-118.191378,34.2028,2,20.42,4
770000,I-210,-118.181035,34.191274,3,21.41,4
770012,I-210,-118.438791,34.315451,2,3.4,3
770024,I-210,-118.42825,34.307135,2,4.2,3
770036,I-210,-118.418569,34.298321,2,5.1,3
770048,I-210,-118.405796,34.286273,2,6.2,3
770061,I-210,-118.379192,34.274544,2,8,4
770116,I-210,-118.289218,34.234618,2,14.41,4
1210172,55,-117.877712,33.681423,0,5.51,4
1212398,261,-117.761443,33.757773,0,4.14,3
1211853,5,-117.734495,33.643763,1,21.25,3
1201382,405,-117.855048,33.681745,1,7.46,5
1203071,55,-117.89551,33.665145,0,3.97,4
1210465,73,-117.860884,33.649589,0,14.4,4
1211066,405,-117.739535,33.646103,0,0.37,3
1204650,5,-117.720225,33.627773,1,19.8,6
1210505,73,-117.855917,33.636845,0,13.5,4
1210628,73,-117.767283,33.600055,0,7.62,4
1204244,5,-117.610395,33.427019,0,2.47,4
1202527,605,-118.08263,33.801078,0,4.76,4
1211641,22,-117.884531,33.779089,3,9.99,4
1211352,241,-117.718991,33.743672,0,29.34,3
1216129,241,-117.71987,33.723639,1,27.84,3
1211816,5,-117.673268,33.545816,1,12.8,4
1202290,57,-117.880509,33.877461,1,18.08,4
1203040,55,-117.905951,33.654807,1,3.07,3
1216086,241,-117.708957,33.702796,0,26.05,3
1211309,241,-117.719433,33.723123,0,27.74,4
801496,91,-117.497093,33.89622,3,10.84,3
801373,60,-117.59612,34.030748,3,7.73,4
801232,10,-117.697367,34.082181,2,0.72,4
818161,10,-117.467344,34.06639,2,14.41,4
809273,210,-117.618285,34.134929,3,4.5,3
801377,60,-117.590243,34.030412,3,8.04,4
819780,215,-117.329654,33.969824,1,32.9,4
819053,10,-117.059491,33.994083,2,39.91,3
821721,15,-117.451144,34.286045,1,74.15,5
801394,60,-117.275269,33.94189,2,22.97,3
1204750,5,-117.744585,33.656791,0,22.2,4
1210189,55,-117.88295,33.676252,1,5.06,3
1211247,241,-117.712879,33.704924,1,26.35,4
1212094,5,-117.89448,33.795112,1,35.4,4
1202422,57,-117.883725,33.911942,1,20.61,4
1211682,133,-117.725963,33.707847,0,12.75,2
1216506,5,-117.988832,33.86083,1,42.69,4
1210525,73,-117.850292,33.63314,1,13.2,4
1202278,57,-117.880597,33.872909,1,17.85,4
1201350,405,-117.844722,33.677167,1,6.78,6
1210705,73,-117.811576,33.611946,0,10.6,3
716152,I-10,-117.916556,34.072118,2,35.9,4
821120,15,-117.015538,34.885575,0,126.92,2
801346,60,-117.685292,34.030096,2,2.54,4
819514,210,-117.561007,34.136388,2,7.73,3
819478,210,-117.457192,34.136165,2,13.66,3
801538,91,-117.402423,33.937135,2,16.86,3
820164,215,-117.298879,33.94687,1,30.75,2
821207,15,-117.318128,34.524211,0,94.62,4
817371,15,-117.252261,33.603242,1,14.3,3
818163,10,-117.409887,34.067619,2,17.71,4
810230,210,-117.465756,34.136656,3,13.16,4
819153,15,-117.541054,33.86453,0,40.22,3
819054,10,-117.057054,33.990901,2,40.16,3
816480,10,-117.258877,34.064723,2,26.43,4
816966,10,-117.296969,34.06411,2,24.26,4
808993,210,-117.564715,34.136373,2,7.4,3
801361,60,-117.632018,34.030622,3,5.71,4
819599,210,-117.643053,34.134416,2,3.3,3
820936,15,-117.21356,34.685117,1,108.07,4
801499,91,-117.486213,33.897274,3,11.16,3
817198,10,-117.561897,34.067543,3,8.99,5
819050,10,-117.065367,34.004912,3,39.1,3
801374,60,-117.596157,34.03039,2,7.73,4
806212,15,-117.543668,33.869467,0,40.98,4
819504,210,-117.33534,34.135026,3,20.76,3
